time,pm25,pm10,co,no2,o3,hour,day_of_week,month,is_weekend,time_segment,pm25_lag_1h,pm25_lag_3h,pm25_lag_24h,pm10_lag_1h,pm10_lag_3h,pm10_lag_24h,co_lag_1h,co_lag_3h,co_lag_24h,no2_lag_1h,no2_lag_3h,no2_lag_24h,o3_lag_1h,o3_lag_3h,o3_lag_24h,pm25_rolling_mean_3h,pm25_rolling_mean_24h,pm25_rolling_std_24h,pm25_rolling_max_24h,pm10_rolling_mean_3h,pm10_rolling_mean_24h,pm10_rolling_std_24h,pm10_rolling_max_24h,co_rolling_mean_3h,co_rolling_mean_24h,co_rolling_std_24h,co_rolling_max_24h,no2_rolling_mean_3h,no2_rolling_mean_24h,no2_rolling_std_24h,no2_rolling_max_24h,o3_rolling_mean_3h,o3_rolling_mean_24h,o3_rolling_std_24h,o3_rolling_max_24h,pm25_diff_1h,pm25_pct_change_1h,pm10_diff_1h,pm10_pct_change_1h,co_diff_1h,co_pct_change_1h,no2_diff_1h,no2_pct_change_1h,o3_diff_1h,o3_pct_change_1h,is_anomaly,seg_PAGI,seg_SIANG,seg_SORE_MALAM
2026-01-02 00:00:00,1.8325151829842492,1.7998282355049733,0.6529807522068611,1.6207393380221105,-1.1814657154830275,-1.661324772583615,0.49753814358519327,-1.3433335734420762,0,SORE_MALAM,1.8544574481798566,1.1486411124021352,2.9186366918082656,1.8215705195352727,1.109383124109367,2.8612261205465312,1.3159549320375528,2.9800810057863965,-0.4197429960821443,1.6904706806867051,1.512604086841314,2.13080778781771,-1.1246092397741154,-0.8983846974065451,-1.1962610736407537,1.8558565418207296,2.487531949870007,1.9696805340387085,1.9975639701999945,1.8181063988758923,2.4550693129758727,1.9936164808152266,2.0061227108874697,1.40151982740692,1.3965971238662653,1.9956694447670424,1.9342901749507742,1.7271172792990739,1.3786792423732623,0.8722295145579103,0.6712508453043864,-1.1543350435845383,0.6407119141421511,1.5473867528814766,1.030245642435374,-0.0614148559096837,-0.12234653273481053,-0.06049168541308653,-0.12160458190440133,-1.6425096450963645,-0.8240271155504822,-0.19666776910208064,-0.18305353795645932,-0.18095440808184654,-0.8828924271038548,0,False,False,True
2026-01-02 01:00:00,1.931752500847764,1.8979988442454805,0.09696253987586272,1.502120406725542,-1.2190848190739438,-1.516861748880692,0.49753814358519327,-1.3433335734420762,0,SORE_MALAM,1.830839136539515,1.6774469366615807,3.3699294917043288,1.798205808474262,1.6325260605088874,3.3215165666450392,0.6521377291430354,2.016000051983602,-0.5453099761716411,1.6193303118413267,1.6737231501119172,2.0363613733502643,-1.1810278873216797,-1.0487981309520078,-1.1962610736407537,1.942457730249511,2.3883936097695133,1.8389892660846923,1.9975639701999945,1.90865142295615,2.3569558797935963,1.8680849502926204,2.0061227108874697,0.7250496385036519,1.4486986932807029,1.949824373442029,1.9342901749507742,1.6663335340705183,1.331188406492983,0.8057915357232623,0.5636836656603497,-1.2125691349319396,0.6380155020852022,1.5500201981188027,1.030245642435374,0.2710308067358511,0.057338029664554584,0.2668226041961103,0.0572110486607823,-1.3753207466887207,-0.9026548554403564,-0.3290887641147036,-0.2340314353328159,-0.1208793578875901,-1.0106363558994418,0,False,False,True
2026-01-02 02:00:00,1.51590088313399,1.472592873036617,-0.3757019721938749,1.3360539029103462,-1.2378943708694021,-1.372398725177769,0.49753814358519327,-1.3433335734420762,0,SORE_MALAM,1.9300360454289507,1.852141717890147,3.686299701940745,1.8963375949305068,1.819362823508716,3.675940210140891,0.09617856512355019,1.311291131437396,-0.7156527786186329,1.5007630304323625,1.6879395380475586,1.9230256759893296,-1.2186403190200557,-1.1240048477247393,-1.2336777989105836,1.8248108327613555,2.2407738243534157,1.6292975488696626,1.9975639701999945,1.7873857657058043,2.2071714222394627,1.6590306456235546,2.0061227108874697,0.1305549612902914,1.4761543739274483,1.9166704329698625,1.9342901749507742,1.54312323968831,1.27919412927923,0.7391618208275048,0.44715255437930906,-1.251391862496874,0.6380155020852022,1.5500201981188027,1.030245642435374,-1.1226837020473486,-0.6805494464921349,-1.1431466433511965,-0.697312595831221,-1.1688565979191776,-1.0371372909067156,-0.4615097591273266,-0.2899697488531655,-0.060804307693333684,-1.0106363558994418,0,False,False,True
2026-01-02 03:00:00,1.482821777179485,1.4538937094669968,-0.7395163580400838,1.11779506932466,-1.2567039226648604,-1.227935701474846,0.49753814358519327,-1.3433335734420762,0,SORE_MALAM,1.5143537605589357,1.8285343150214217,3.728172229766152,1.4710998536201145,1.7960082281337375,3.7357779681336964,-0.376435750674319,0.6486689936460334,-0.8616608950017687,1.3347688364598125,1.6168575983693514,1.8002453371816498,-1.2374465348692438,-1.1804098853042877,-1.2523861615454985,1.7038959658985284,2.0881815830075134,1.3772341788110023,1.9975639701999945,1.6677369838854632,2.0521583491238915,1.4038183035323142,2.0061227108874697,-0.358542629464617,1.4858682258521736,1.9024596950313752,1.9342901749507742,1.3689860236281222,1.219011776913705,0.6715917603530105,0.33958537473527234,-1.2772736808734968,0.6380155020852022,1.5500201981188027,1.030245642435374,-0.08698759919010973,-0.14108786529969258,-0.04790267427427023,-0.1177120298517914,-0.8992387095260097,-1.164190846581814,-0.6071728536412121,-0.3595619499075206,-0.060804307693333684,-1.9048438574685511,0,False,False,True
2026-01-02 04:00:00,1.3079750742771026,1.2902760282328187,-0.8591534337091874,0.9090257502426998,-1.2190848190739438,-1.0834726777719228,0.49753814358519327,-1.3433335734420762,0,SORE_MALAM,1.481288124262457,1.9276854070700682,3.728172229766152,1.4524080847713063,1.894097528708648,3.7357779681336964,-0.7402114999710192,0.09371071871589655,-0.7886568368102007,1.1166050386673183,1.4983876989056728,1.686909639820715,-1.2562527507184318,-1.2180132436906534,-1.2149694362756687,1.488209987170242,1.9240905373239356,1.0780035296741861,1.9975639701999945,1.4575431779848642,1.886380479264182,1.1007807680167023,2.0061227108874697,-0.694366679454783,1.4797669634862305,1.91152825654473,1.9342901749507742,1.1636355329911083,1.1506413493964072,0.6049524025307738,0.33062144309826913,-1.2772736808734968,0.6380155020852022,1.5500201981188027,1.030245642435374,-0.4705787483964948,-0.3715783530048617,-0.43816201957754314,-0.35418439659097295,-0.294420203130525,-0.6741248250460727,-0.5806886546386871,-0.36765835053213736,0.11942084288943561,-0.11642885433033236,0,False,False,True
2026-01-02 05:00:00,0.9913607744268426,1.005113783796108,-0.5335836868063806,0.7239802174200531,-1.1250370600966528,-0.9390096540689998,0.49753814358519327,-1.3433335734420762,0,SORE_MALAM,1.3065126181239277,1.512195116580504,3.728172229766152,1.2888551073442325,1.4690438928840373,3.7357779681336964,-0.8598358703596914,-0.3780527530942021,-0.24355986897982718,0.9079266233875413,1.3325298396565226,1.653853394757109,-1.2186403190200557,-1.2368149228838363,-1.0278858099265191,1.3068376868760014,1.7391773324342992,0.7125073515939986,1.9975639701999945,1.2958556349844035,1.7018411065075492,0.7298792588350501,2.0061227108874697,-0.7498207020685438,1.4553619140224572,1.937499654741715,1.9342901749507742,0.95171382665371,1.0691700016362753,0.5317224611865194,0.33062144309826913,-1.2384509533085626,0.6245334418004598,1.5619053787685782,1.030245642435374,-0.8541698976028799,-0.6307606954498356,-0.7654763091867391,-0.5771392787089544,0.8083412502973869,1.679009737446261,-0.5144781571323757,-0.35718419688904807,0.2996459934722049,4.354608653515215,0,False,False,True
2026-01-02 06:00:00,0.8826722834334699,0.9162927568404113,0.03714400204131086,0.5389346845974063,-0.9745606457329873,-0.7945466303660768,0.49753814358519327,-1.3433335734420762,0,PAGI,0.9900272421433476,1.4791447525642887,3.728172229766152,1.0038056323999038,1.4503602165840548,3.7357779681336964,-0.534300698482321,-0.7411735996534274,0.52054927342525,0.7229616643895571,1.1145452246433538,1.6255194704168754,-1.1246092397741154,-1.2556166020770192,-0.7098436451329652,1.0993216315843934,1.5471162221455668,0.23701011825640853,1.3996667709339414,1.1099149605338732,1.5114579869469569,0.24706400890949098,1.4327785776929822,-0.4770282429996089,1.414660071660177,1.9546111857233621,1.9342901749507742,0.7512917477919847,0.9741883298757184,0.45256499617199786,0.33062144309826913,-1.141394134396227,0.5867836730031794,1.588679451556209,1.030245642435374,-0.2915695454335144,-0.2957174345139082,-0.23673784135649942,-0.25555246752113775,1.4155887466783956,1.78522323791085,-0.5144781571323757,-0.37657636798706984,0.47987114405497416,1.9274740063990607,0,True,False,False
2026-01-02 07:00:00,0.5707835701481392,0.5984069761568649,0.39213270197750383,0.3871024525377986,-1.0874179565057365,-0.6500836066631537,0.49753814358519327,-1.3433335734420762,0,PAGI,0.8813830085977756,1.3044499713357216,3.0023817474590815,0.9150197303680638,1.2868780489592044,3.0407393945249495,0.03636637992921405,-0.8605826111904233,0.9410526486086811,0.537996705391573,0.9060382015872794,1.1627320395263907,-0.9741595129806112,-1.2180132436906534,-0.2982596671648365,0.8444200203600553,1.3830251764619887,-0.1024848069584455,0.4798249259092433,0.8706173968931907,1.3466028139510309,-0.11505587285463868,0.45315747594346,-0.03752928116632488,1.3683386455397901,1.9563719105455595,1.9342901749507742,0.5705833160314127,0.9062273061160093,0.4209830034551836,0.33062144309826913,-1.096100952237137,0.47353436661133996,1.6547621192743267,1.030245642435374,-0.8413835259626669,-0.708590952953522,-0.853599387158446,-0.709033024100719,0.881210949863108,0.5688533805138181,-0.4217834606235401,-0.3474563209870849,-0.3611795586646158,-0.83179485558562,0,True,False,False
2026-01-02 08:00:00,0.2541692702978795,0.29454556815053395,0.2901469981284318,0.14511983269279893,-0.7488460241874889,-0.5056205829602307,0.49753814358519327,-1.3433335734420762,0,PAGI,0.569621294945264,0.9881107728948033,1.6391983415874665,0.5972596599383202,1.0019519853844656,1.5954273937756345,0.39131738059068427,-0.5356334978274508,0.6694775521360485,0.3862305851880986,0.7212251584239409,0.7896687023799797,-1.0869968080757395,-1.1240048477247393,0.1133243108032922,0.5895184091357175,1.2891700707869123,-0.1305174524851342,0.4798249259092433,0.6248523315324903,1.2583314806491082,-0.1461086678361446,0.45315747594346,0.25179605420981815,1.3360661788146684,1.9626124616649079,1.9342901749507742,0.370161237169687,0.8497295875687827,0.41724462838443016,0.33062144309826913,-0.9666918603540228,0.3494994119917069,1.6916779566686582,1.030245642435374,-0.854169897602879,-0.8021669522413617,-0.8158323537419998,-0.7609916549693413,-0.2506983833910924,-0.2980574975744821,-0.6733833511475236,-0.5165442396164602,1.0806216459975384,3.460401151946106,0,True,False,False
2026-01-02 09:00:00,-0.19476145337039943,-0.21968143001402615,-0.027577694632138685,-0.19650268944131816,-0.27860722930103393,-0.36115755925730764,0.49753814358519327,-1.3433335734420762,0,PAGI,0.25313591896468435,0.8795167196986673,0.9459753809223784,0.29351841614518304,0.913204522959547,0.9095946290888579,0.2893425074724718,0.034006212947398584,0.054296688441769825,0.1443533311138115,0.5364121152606022,0.2654911020856552,-0.7484849227903547,-0.9735914141792765,0.7119919151205703,0.21696990042322348,1.212097003874929,-0.04990504722762481,0.4798249259092433,0.23195160204136978,1.1820552065763668,-0.06356093515709388,0.45315747594346,0.22906334928740693,1.3285198806252123,1.9672707012486566,1.9342901749507742,0.11552662877978968,0.8091986155675098,0.43850933312413776,0.33062144309826913,-0.7272850403702616,0.20658957297343283,1.6783339952352136,1.030245642435374,-1.2121883035288388,-1.2595308981263345,-1.3823378549886847,-1.3942076868354276,-0.78507618020638,-0.6708582295684749,-0.9514674406740317,-0.7618742977546241,1.5011469973573335,1.5395109633902406,0,True,False,False
